web-scraper-order;web-scraper-start-url;URL;URL-href;Title;Date
1685296748-259;https://www.zeit.de/suche/index?q=Klimawandel+&type=article&p=175;Kastaniensterben in Hamburg: Bald sind sie weg;https://www.zeit.de/2021/44/kastanien-sterben-hamburg-bakterium-plage-rosskastanien-baumschutz;Bald sind sie weg;14.11.2021
1685296764-260;https://www.zeit.de/suche/index?q=Klimawandel+&type=article&p=175;"Malu Dreyer: ""Ich habe noch nie so eine Katastrophe gesehen""";https://www.zeit.de/politik/deutschland/2021-11/malu-dreyer-flut-katastrophe-ahrtal-rheinland-pfalz-wiederaufbau;Ich habe noch nie so eine Katastrophe gesehen;14.11.2021
1685296771-261;https://www.zeit.de/suche/index?q=Klimawandel+&type=article&p=174;Solarenergie: Oben Strom, unten Gemüse;https://www.zeit.de/green/2021-11/solarenergie-landwirtschaft-solarparks-lebensmittel-strom-flaeche-agri-voltaik;Oben Strom, unten Gemüse;15.11.2021
1685296774-262;https://www.zeit.de/suche/index?q=Klimawandel+&type=article&p=174;Videogipfel USA–China: Biden warnt vor Konfrontation der Weltmächte;https://www.zeit.de/politik/ausland/2021-11/joe-biden-xi-jinping-usa-china-videokonferenz;Biden warnt vor Konfrontation der Weltmächte;16.11.2021
1685296777-263;https://www.zeit.de/suche/index?q=Klimawandel+&type=article&p=174;Klimapolitik bei der COP26: Wir haben versagt;https://www.zeit.de/green/2021-11/klimapolitik-cop26-klimakonferenz-system-scheitern;Wir haben versagt;16.11.2021
1685296780-264;https://www.zeit.de/suche/index?q=Klimawandel+&type=article&p=174;CDU-Vorsitz: Friedrich Merz will Parteispitze breiter aufstellen;https://www.zeit.de/politik/deutschland/2021-11/friedrich-merz-cdu-vorsitz-bewerbung;Friedrich Merz will Parteispitze breiter aufstellen;16.11.2021
1685296783-265;https://www.zeit.de/suche/index?q=Klimawandel+&type=article&p=174;Klimaschutz im Schienenverkehr: Tschüss, Diesellok!;https://www.zeit.de/mobilitaet/2021-11/klimaschutz-schienenverkehr-diesellok-eisenbahn-verkehrswende;Tschüss, Diesellok!;16.11.2021
1685296786-266;https://www.zeit.de/suche/index?q=Klimawandel+&type=article&p=174;Friedrich Merz: Plötzlich fast ein Sozi;https://www.zeit.de/politik/deutschland/2021-11/friedrich-merz-cdu-klimapolitik-parteivorsitz;Plötzlich fast ein Sozi;16.11.2021
1685296789-267;https://www.zeit.de/suche/index?q=Klimawandel+&type=article&p=174;USA-China-Gipfel: Gut, wenn Rivalen miteinander reden;https://www.zeit.de/politik/ausland/2021-11/usa-china-gipfel-biden-xi-jinping;;17.11.2021
1685296794-268;https://www.zeit.de/suche/index?q=Klimawandel+&type=article&p=174;Ökostrom: Opfern sie den Rheinfall?;https://www.zeit.de/2021/46/oekostrom-kraftwerk-rheinfall-stromproduktion-fluss;Opfern sie den Rheinfall?;10.11.2021
1685296797-269;https://www.zeit.de/suche/index?q=Klimawandel+&type=article&p=174;Ausgabe 47 / 2021: Unsere Quellen;https://www.zeit.de/wq/2021-47;Unsere Quellen;17.11.2021
1685296800-270;https://www.zeit.de/suche/index?q=Klimawandel+&type=article&p=174;US-Präsident Joe Biden: Die Biden-Agenda – welche Agenda?;https://www.zeit.de/politik/ausland/2021-11/us-praesident-joe-biden-china-europa-aussenpolitik-ok-america;Die Biden-Agenda – welche Biden-Agenda?;18.11.2021
1685296807-271;https://www.zeit.de/suche/index?q=Klimawandel+&type=article&p=173;Louis Lewitan: Quengeln, drohen, schweigen;https://www.zeit.de/2021/47/louis-lewitan-ampel-koalition-fdp-gruene-spd;Quengeln, drohen, schweigen;17.11.2021
1685296833-272;https://www.zeit.de/suche/index?q=Klimawandel+&type=article&p=173;Indigenes Wissen über Klimaschutz: Sie könnten uns die Welt retten;https://www.zeit.de/green/2021-11/indigene-wissen-klimaschutz-natur;Sie könnten uns die Welt retten;18.11.2021
1685296836-273;https://www.zeit.de/suche/index?q=Klimawandel+&type=article&p=173;Skisaison: Abfahren nach Zahlen;https://www.zeit.de/entdecken/reisen/2021-11/skisaison-wintersport-skifahren-alpen-corona-winterurlaub-skibranche;Abfahren nach Zahlen;19.11.2021
1685296839-274;https://www.zeit.de/suche/index?q=Klimawandel+&type=article&p=173;Millennials: Generation Selbsthass;https://www.zeit.de/2021/47/millennials-moral-aktivismus-klimagerechtigkeit-generation;Generation Selbsthass;17.11.2021
1685296856-275;https://www.zeit.de/suche/index?q=Klimawandel+&type=article&p=173;Präsidentschaftswahl in Chile: Polarisiert wie nie;https://www.zeit.de/politik/ausland/2021-11/praesidentschaftswahl-chile-verfassungsreform-grundgesetz-soziale-ungleichheit;Polarisiert wie nie;20.11.2021
1685296859-276;https://www.zeit.de/suche/index?q=Klimawandel+&type=article&p=173;Politische Bewegungen: Geballte Gefühle;https://www.zeit.de/2021/47/gefuehle-politische-bewegungen-afd-fridays-for-future-wut;Geballte Gefühle;17.11.2021
1685296863-277;https://www.zeit.de/suche/index?q=Klimawandel+&type=article&p=173;Nature-based Solutions : Wald anpflanzen, aber richtig;https://www.zeit.de/2021/47/nature-based-solution-klimawandel-gruenflaechen-waelder-klimakonferenz;Im Naturheilverfahren;17.11.2021
1685296866-278;https://www.zeit.de/suche/index?q=Klimawandel+&type=article&p=173;Unternehmen in Ostdeutschland: Wer ging, wer blieb?;https://www.zeit.de/2021/47/unternehmen-ostdeutschland-auto-chip-fabrik-chemiepark;Wer ging, wer blieb?;20.11.2021
1685296886-280;https://www.zeit.de/suche/index?q=Klimawandel+&type=article&p=173;Waldbrände in Russland: Der Kampf der Freiwilligen gegen das Taigafeuer;https://www.zeit.de/2021/47/waldbraende-russland-karelien-klimakrise-loeschung-freiwillige;Komm, wir fahren dahin;17.11.2021
1685296892-281;https://www.zeit.de/suche/index?q=Klimawandel+&type=article&p=172;Richard Powers: Ganz große Orgel;https://www.zeit.de/kultur/literatur/2021-11/erstaunen-roman-richard-powers-klimawandel;Ganz große Orgel;21.11.2021
1685296895-282;https://www.zeit.de/suche/index?q=Klimawandel+&type=article&p=172;Windenergie in Wyoming: Wo selbst Klimawandelleugner auf Wind hoffen;https://www.zeit.de/politik/ausland/2021-11/windenergie-wyoming-usa-joe-biden-infrastruktur-erneuerbare-energien;Wo selbst Klimawandelleugner auf Wind hoffen;21.11.2021
1685296898-283;https://www.zeit.de/suche/index?q=Klimawandel+&type=article&p=172;Friedhöfe und Klimawandel: Vom Aussterben bedroht;https://www.zeit.de/green/2021-11/friedhoefe-klimawandel-begraebnis-einaescherung-co2-nachhaltigkeit;Vom Aussterben bedroht;21.11.2021
1685296914-284;https://www.zeit.de/suche/index?q=Klimawandel+&type=article&p=172;Drogenabhängige in St.Georg: Hartes Pflaster;https://www.zeit.de/hamburg/2021-11/elbvertiefung-22-11-2021;Hartes Pflaster;22.11.2021
1685296916-285;https://www.zeit.de/suche/index?q=Klimawandel+&type=article&p=172;"Trendstudie ""Jugend in Deutschland"": Klimawandel laut Studie größte Sorge junger Menschen";https://www.zeit.de/gesellschaft/zeitgeschehen/2021-11/trendstudie-jugend-in-deutschland-klimawandel-sorgen-verzicht;Klimawandel laut Studie größte Sorge junger Menschen;22.11.2021
1685296922-287;https://www.zeit.de/suche/index?q=Klimawandel+&type=article&p=172;Onlinehandel: Amazon will Plastikverpackungen reduzieren;https://www.zeit.de/wirtschaft/2021-11/amazon-plastikverpackungen-versand-onlinehandel-karton-nachhaltigkeit;Amazon will Plastikverpackungen reduzieren;22.11.2021
1685296925-288;https://www.zeit.de/suche/index?q=Klimawandel+&type=article&p=172;Landwirtschaft: EU-Parlament stimmt für Reform der EU-Agrarpolitik;https://www.zeit.de/wirtschaft/2021-11/landwirtschaft-eu-agrarreform-eu-parlament-zustimmung;EU-Parlament stimmt für Reform der EU-Agrarpolitik;24.11.2021
1685296929-289;https://www.zeit.de/suche/index?q=Klimawandel+&type=article&p=172;"Friedrich Merz: ""Immer noch derselbe""";https://www.zeit.de/2021/48/friedrich-merz-kandidatur-cdu-vorsitz;Außen neu, innen derselbe?;24.11.2021
1685296933-290;https://www.zeit.de/suche/index?q=Klimawandel+&type=article&p=172;"Klimawandel: ""... dann hilft dir Gott""";https://www.zeit.de/2021/48/klimawandel-versicherung-bedrohungen-kuestenregionen-gott;... dann hilft dir Gott;24.11.2021
1685296938-291;https://www.zeit.de/suche/index?q=Klimawandel+&type=article&p=171;"Ulrich Wilhelm: ""Wir sind dabei, die Bibliothek des Lebens zu vernichten""";https://www.zeit.de/2021/48/ulrich-wilhelm-bayrischer-rundfunk-intendant-artensterben-medien;Wir brauchen ungewöhnliche Allianzen;24.11.2021
1685296945-293;https://www.zeit.de/suche/index?q=Klimawandel+&type=article&p=171;Kritik zur Ampel-Koalition: Union sieht keinen Aufbruch bei künftiger Regierung;https://www.zeit.de/politik/deutschland/2021-11/kritik-ampel-koalition-union-fridays-for-future;Union sieht keinen Aufbruch bei künftiger Regierung;24.11.2021
1685296948-294;https://www.zeit.de/suche/index?q=Klimawandel+&type=article&p=171;Koalitionsverhandlungen: Sie haben eine Chance verdient;https://www.zeit.de/politik/deutschland/2021-11/koalitionsvertrag-ampel-spd-gruene-fdp;Sie haben eine Chance verdient;25.11.2021
1685296951-295;https://www.zeit.de/suche/index?q=Klimawandel+&type=article&p=171;Was jetzt?-Newsletter: Der Ampel-Plan, Ministerpräsidentin für einen Tag, Schachfreaks;https://www.zeit.de/newsletter/was-jetzt/2021-11/koalitionsvertrag-schweden-schach-2021-11-25;Der Ampel-Plan, Ministerpräsidentin für einen Tag, Schachfreaks;25.11.2021
1685296954-296;https://www.zeit.de/suche/index?q=Klimawandel+&type=article&p=171;Deutsche Außenpolitik: Germany, mach dich größer!;https://www.zeit.de/2021/48/deutsche-aussenpolitik-neue-bundesregierung-erwartungen-ampel-koalition;Germany, mach dich größer!;24.11.2021
1685296971-297;https://www.zeit.de/suche/index?q=Klimawandel+&type=article&p=171;Millennials: Vielleicht einfach mal über Minijobs reden?;https://www.zeit.de/2021/48/millennials-generation-wohlstand-minijobs-verzweiflung;Vielleicht einfach mal über Minijobs reden?;24.11.2021
1685296974-298;https://www.zeit.de/suche/index?q=Klimawandel+&type=article&p=171;Die Grünen: Es gibt kein Zurück mehr für die Grünen;https://www.zeit.de/politik/2021-11/die-gruenen-koaltionsverhandlungen-ampel-wahlniederlage-schwaeche;Es gibt kein Zurück mehr für die Grünen;26.11.2021
1685296977-299;https://www.zeit.de/suche/index?q=Klimawandel+&type=article&p=171;SPD: Olaf Scholz wirbt bei Jusos um Unterstützung für Ampel-Koalition;https://www.zeit.de/politik/deutschland/2021-11/olaf-scholz-spd-juso-bundeskongress-klimaschutz-mindestlohn;Olaf Scholz wirbt bei Jusos um Unterstützung für Ampel-Koalition;27.11.2021
1685296981-300;https://www.zeit.de/suche/index?q=Klimawandel+&type=article&p=171;Katharina Beck und Volker Redder: Was haben die im Parlament jetzt vor?;https://www.zeit.de/zeit-fuer-unternehmer/2021/04/katharina-beck-volker-redder-gruene-fdp-streitgespraech;Was haben die im Parlament jetzt vor?;27.11.2021
1685296987-301;https://www.zeit.de/suche/index?q=Klimawandel+&type=article&p=170;"Marion Dönhoff Preis 2021: Für eine ""Freiheit in Verantwortung""";https://www.zeit.de/politik/deutschland/2021-11/marion-doenhoff-preis-2021-gerhart-baum-dankesrede;"Für eine ""Freiheit in Verantwortung""";28.11.2021
1685296990-302;https://www.zeit.de/suche/index?q=Klimawandel+&type=article&p=170;Pandemie und Klimawandel: Letztes Prinzip Hoffnung;https://www.zeit.de/kultur/2021-11/pandemie-klimawandel-krisen-hoffnung-optimismus;Letztes Prinzip Hoffnung;28.11.2021
1685296994-303;https://www.zeit.de/suche/index?q=Klimawandel+&type=article&p=170;Biodiversität: Unser Aussterben;https://www.zeit.de/2021/48/biodiversitaet-aussterben-arten-ueberleben-abschottung;Unser Aussterben;24.11.2021
1685296998-304;https://www.zeit.de/suche/index?q=Klimawandel+&type=article&p=170;Chiphersteller Nvidia: Am Anfang war die Grafikkarte;https://www.zeit.de/wirtschaft/2021-11/chiphersteller-nvidia-grafikkarten-usa-unternehmen-erfolg;Am Anfang war die Grafikkarte;30.11.2021
1685297001-305;https://www.zeit.de/suche/index?q=Klimawandel+&type=article&p=170;"Olaf Scholz: ""Es sind Emotionen, die mich antreiben""";https://www.zeit.de/2021/49/olaf-scholz-kanzler-corona-klima;Es sind Emotionen, die mich antreiben;01.12.2021
1685297004-306;https://www.zeit.de/suche/index?q=Klimawandel+&type=article&p=170;Humanitäre Hilfe: UN erwarten Höchstwert von 247 Millionen bedürftigen Menschen;https://www.zeit.de/gesellschaft/zeitgeschehen/2021-12/un-humanitaere-hilfe-pandemie;UN erwarten Höchstwert von 247 Millionen bedürftigen Menschen;02.12.2021
1685297007-307;https://www.zeit.de/suche/index?q=Klimawandel+&type=article&p=170;Rassismus: Amerikas rassistische Justiz?;https://www.zeit.de/politik/ausland/2021-12/rassismus-usa-justiz-kyle-rittenhouse-ok-america;Amerikas rassistische Justiz?;02.12.2021
1685297011-308;https://www.zeit.de/suche/index?q=Klimawandel+&type=article&p=170;Inflation: Politische Preise;https://www.zeit.de/2021/49/inflation-preise-rekord-loehne-oel;Politische Preise;01.12.2021
1685297014-309;https://www.zeit.de/suche/index?q=Klimawandel+&type=article&p=170;Hamburger Holsten Quartier: Wie Spekulanten Wert eines ungenutzten Grundstücks in die Höhe treiben;https://www.zeit.de/hamburg/2021-12/elbvertiefung-03-12-2021;Wie Spekulanten Wert eines ungenutzten Grundstücks in die Höhe treiben;03.12.2021
1685297031-310;https://www.zeit.de/suche/index?q=Klimawandel+&type=article&p=170;Nachhaltige Geldanlage: Zu grün, um wahr zu sein;https://www.zeit.de/2021/49/geldanlage-nachhaltigkeit-etf-esg-aktienfonds;Zu grün, um wahr zu sein;01.12.2021
1685297051-311;https://www.zeit.de/suche/index?q=Klimawandel+&type=article&p=169;SPD-Parteitag : SPD stimmt dem Koalitionsvertrag zu;https://www.zeit.de/politik/deutschland/2021-12/spd-parteitag-abstimmung-ampel-koalition-vertrag;SPD stimmt dem Koalitionsvertrag zu;04.12.2021
1685297054-312;https://www.zeit.de/suche/index?q=Klimawandel+&type=article&p=169;Koalitionsbildung: SPD stimmt für Koalitionsvertrag mit FDP und Grünen;https://www.zeit.de/politik/deutschland/2021-12/koalitionsbildung-spd-stimmt-fuer-koalitionsvertrag-mit-fdp-und-gruenen;SPD stimmt für Koalitionsvertrag mit FDP und Grünen;04.12.2021
1685297060-314;https://www.zeit.de/suche/index?q=Klimawandel+&type=article&p=169;Nachhaltige Geschenke: Grüne Bescherung;https://www.zeit.de/green/2021-12/geschenke-nachhaltigkeit-weihnachten-konsum;Grüne Bescherung;05.12.2021
1685297066-316;https://www.zeit.de/suche/index?q=Klimawandel+&type=article&p=169;Privater Konsum in den USA: Shopping als Rache am Coronavirus;https://www.zeit.de/wirtschaft/2021-12/fuenf-vor-acht-usa-konsum-shopping;;06.12.2021
1685297069-317;https://www.zeit.de/suche/index?q=Klimawandel+&type=article&p=169;Liberalismus und Corona: Radikale Marktforschung;https://www.zeit.de/2021/49/liberalismus-corona-klima-fdp-friedrich-august-von-hayek;Radikale Marktforschung;01.12.2021
1685297073-318;https://www.zeit.de/suche/index?q=Klimawandel+&type=article&p=169;Ampel-Koalition: Mit diesem Kabinett will Olaf Scholz regieren;https://www.zeit.de/politik/deutschland/2021-11/ampel-koalition-ministerien-koalitionsvertrag;Mit diesem Kabinett will Olaf Scholz regieren;24.11.2021
1685297076-319;https://www.zeit.de/suche/index?q=Klimawandel+&type=article&p=169;Grenzstreit auf der Testa Grigia: Grenzüberschreitung;https://www.zeit.de/2021/49/grenzstreit-testa-grigia-italien-schweiz-huette;Grenzüberschreitung;01.12.2021
1685297080-320;https://www.zeit.de/suche/index?q=Klimawandel+&type=article&p=169;Olaf Scholz: Nicht mein Klimakanzler;https://www.zeit.de/green/2021-12/olaf-scholz-spd-klimaschutz-klimakrise-fuehrungsstil;Nicht mein Klimakanzler;07.12.2021
1685297088-321;https://www.zeit.de/suche/index?q=Klimawandel+&type=article&p=168;Forschung und Wissenschaft in Hamburg: Hamburg macht sich schlau;https://www.zeit.de/2021/48/forschung-wissenschaft-hamburg-universitaeten;Hamburg macht sich schlau;07.12.2021
1685297091-322;https://www.zeit.de/suche/index?q=Klimawandel+&type=article&p=168;Neuer Bundeskanzler: Die Methode Scholz;https://www.zeit.de/politik/deutschland/2021-12/olaf-scholz-neuer-bundeskanzler-deutschland;Die Methode Scholz;08.12.2021
1685297095-323;https://www.zeit.de/suche/index?q=Klimawandel+&type=article&p=168;"Call of Duty und ""Battlefield"": Ich hab den Weltuntergang durchgespielt";https://www.zeit.de/2021/51/call-of-duty-battlefield-gaming-shooter;Zwischen Stahlgewittern und Klimatornados;08.12.2021
1685297098-324;https://www.zeit.de/suche/index?q=Klimawandel+&type=article&p=168;CDU-Wählerinnen: Wer soll der nächste CDU-Vorsitzende werden?;https://www.zeit.de/2021/51/cdu-waehlerinnen-nach-angela-merkel;Wer ist der Passende?;08.12.2021
1685297101-325;https://www.zeit.de/suche/index?q=Klimawandel+&type=article&p=168;Corona-Politik: Schluss mit dem veralteten Föderalismus!;https://www.zeit.de/2021/51/corona-politik-foederalismus-management-krise;Schluss mit dem Postkutschen-Föderalismus!;08.12.2021
1685297104-326;https://www.zeit.de/suche/index?q=Klimawandel+&type=article&p=168;Wissenschaftspolitik: Gesucht: Ein Zukunftsfahrplan;https://www.zeit.de/2021/51/wissenschaftspolitik-ampel-koalitionsvertrag-innovation-deutschland;Gesucht: Ein Zukunftsfahrplan;08.12.2021
1685297107-327;https://www.zeit.de/suche/index?q=Klimawandel+&type=article&p=168;"Anne-Marie Slaughter: ""Wir können nicht gegeneinander kämpfen, während der Winter kommt""";https://www.zeit.de/politik/ausland/2021-12/usa-demokratie-gipfel-anne-marie-slaughter-china-russland;Wir können nicht gegeneinander kämpfen, während der Winter kommt;08.12.2021
1685297110-328;https://www.zeit.de/suche/index?q=Klimawandel+&type=article&p=168;Umwelthormone: Gift aus der Dose;https://www.zeit.de/2021/51/umwelthormone-gifte-alltag-verbraucherschutz-schadstoffe;Gift aus der Dose;08.12.2021
1685297114-329;https://www.zeit.de/suche/index?q=Klimawandel+&type=article&p=168;Kinder und Corona: Pandemie in der 5c;https://www.zeit.de/gesellschaft/schule/2021-12/corona-kinder-massnahmen-schule-masken;Pandemie in der 5c;09.12.2021
1685297118-330;https://www.zeit.de/suche/index?q=Klimawandel+&type=article&p=168;Demokratiegipfel: Auch die USA haben Federn gelassen;https://www.zeit.de/2021/51/demokratie-gipfel-usa-china-joe-biden;Federn gelassen;08.12.2021
1685297123-331;https://www.zeit.de/suche/index?q=Klimawandel+&type=article&p=167;Kabinett Scholz: Regional ist egal;https://www.zeit.de/kultur/2021-12/kabinett-scholz-bundesregierung-regionen;Regional ist egal;09.12.2021
1685297127-332;https://www.zeit.de/suche/index?q=Klimawandel+&type=article&p=167;Nachhaltigkeit: Was kostet uns das grüne Leben?;https://www.zeit.de/2021/51/nachhaltigkeit-kosten-umweltfreundlich-leben-subventionen;Was kostet uns das grüne Leben?;08.12.2021
1685297131-333;https://www.zeit.de/suche/index?q=Klimawandel+&type=article&p=167;Artensterben: 16 Prozent der Libellenarten laut Roter Liste der IUCN gefährdet;https://www.zeit.de/wissen/umwelt/2021-12/artensterben-libellen-rote-liste-iucn;16 Prozent der Libellenarten laut Roter Liste der IUCN gefährdet;09.12.2021
1685297136-334;https://www.zeit.de/suche/index?q=Klimawandel+&type=article&p=167;Freikirchen: Gottesfürchtig und verschwörungsgläubig;https://www.zeit.de/gesellschaft/zeitgeschehen/2021-11/freikirchen-berlin-pastor-verschwoerung-rechter-corona-umgeimpfte-untergrund;Gottesfürchtig und verschwörungsgläubig;10.12.2021
1685297142-335;https://www.zeit.de/suche/index?q=Klimawandel+&type=article&p=167;Extremwetter: Buschbrand an Australiens Westküste gerät außer Kontrolle;https://www.zeit.de/gesellschaft/2021-12/australien-buschbrand-hochwasser-extremwetter-naturkatastrophen;Buschbrand an Australiens Westküste gerät außer Kontrolle;10.12.2021
1685297145-336;https://www.zeit.de/suche/index?q=Klimawandel+&type=article&p=167;Olaf Scholz in Paris: Erst mal Verlässlichkeit zeigen;https://www.zeit.de/politik/ausland/2021-12/olaf-scholz-paris-emmanuel-macron-aussenpolitik;Erst mal Verlässlichkeit zeigen;10.12.2021
1685297149-337;https://www.zeit.de/suche/index?q=Klimawandel+&type=article&p=167;Bundeskanzler: Scholz berät in Telefonat mit Biden über Ukraine-Krise;https://www.zeit.de/politik/ausland/2021-12/bundeskanzler-olaf-scholz-us-praesident-joe-biden-telefonat-ukraine;Scholz berät in Telefonat mit Biden über Ukraine-Krise;11.12.2021
1685297151-338;https://www.zeit.de/suche/index?q=Klimawandel+&type=article&p=167;G7-Außenministertreffen: Großbritannien kritisiert Abhängigkeit von russischem Gas;https://www.zeit.de/politik/ausland/2021-12/g7-aussenministertreffen-grossbritannien-russisches-gas-abhaengigkeit;Großbritannien kritisiert Abhängigkeit von russischem Gas;11.12.2021
1685297154-339;https://www.zeit.de/suche/index?q=Klimawandel+&type=article&p=167;Außenministergipfel: G7 fordern Russland in Ukraine-Krise zu Verhandlungen auf;https://www.zeit.de/politik/ausland/2021-12/g7-aussenministergipfel-annalena-baerbock-einigkeit-russland-ukraine-china-iran;G7 fordern Russland in Ukraine-Krise zu Verhandlungen auf;11.12.2021
1685297157-340;https://www.zeit.de/suche/index?q=Klimawandel+&type=article&p=167;"Benjamin List: ""Ich brauchte fünf Minuten, um alles zusammenzukippen""";https://www.zeit.de/2021/51/benjamin-list-chemie-nobelpreis-verleihung;Das Experiment seines Lebens;08.12.2021
1685297177-341;https://www.zeit.de/suche/index?q=Klimawandel+&type=article&p=166;Tornados in den USA: Joe Biden sichert betroffenen Gebieten Hilfe zu;https://www.zeit.de/gesellschaft/zeitgeschehen/2021-12/unwetter-usa-tornados-kentucky-joe-biden-tote;Joe Biden sichert betroffenen Gebieten Hilfe zu;12.12.2021
1685297180-342;https://www.zeit.de/suche/index?q=Klimawandel+&type=article&p=166;Wirtschaftsministerium: Habecks Männerwirtschaft;https://www.zeit.de/2021/51/wirtschaftsministerium-robert-habeck-frauen-postenvergabe;Habecks Männerwirtschaft;08.12.2021
1685297183-343;https://www.zeit.de/suche/index?q=Klimawandel+&type=article&p=166;Ukraine-Krise: G7-Staaten warnen Putin vor Angriff auf Ukraine;https://www.zeit.de/politik/ausland/2021-12/g7-russland-ukraine-krise-deeskalation;G7-Staaten warnen Putin vor Angriff auf Ukraine;12.12.2021
1685297186-344;https://www.zeit.de/suche/index?q=Klimawandel+&type=article&p=166;Lieferengpässe zu Weihnachten: Der neue Mangel;https://www.zeit.de/entdecken/2021-12/lieferengpaesse-weihnachten-geschenke-einzelhandel;Der neue Mangel;12.12.2021
1685297189-345;https://www.zeit.de/suche/index?q=Klimawandel+&type=article&p=166;"Fridays for Future: ""Wir stehen hinter friedlicher Sabotage und Blockaden""";https://www.zeit.de/zett/politik/2021-12/fridays-for-future-klimaschutz-ampelkoalition-koalitionsvertrag;Wir stehen hinter friedlicher Sabotage und Blockaden;12.12.2021
1685297192-346;https://www.zeit.de/suche/index?q=Klimawandel+&type=article&p=166;Selbstbeschränkung: Wir sind so frei;https://www.zeit.de/2021/51/selbstbeschraenkung-freiheit-begriff-einschraenkung-philosophie;Wir sind so frei;08.12.2021
1685297196-347;https://www.zeit.de/suche/index?q=Klimawandel+&type=article&p=166;USA: Helfer hoffen nach Tornado-Serie auf ein Wunder;https://www.zeit.de/gesellschaft/zeitgeschehen/2021-12/usa-tornados-verwuestung-tote-aufraeumarbeiten-kentucky-mayfield;Helfer hoffen nach Tornado-Serie auf ein Wunder;13.12.2021
1685297213-348;https://www.zeit.de/suche/index?q=Klimawandel+&type=article&p=166;Ampel-Koalition: Kabinett billigt Nachtragshaushalt von 60 Milliarden Euro;https://www.zeit.de/politik/deutschland/2021-12/ampel-koalition-bundesregierung-nachtragshaushalt-kabinett-billigung;Kabinett billigt Nachtragshaushalt von 60 Milliarden Euro;13.12.2021
1685297216-349;https://www.zeit.de/suche/index?q=Klimawandel+&type=article&p=166;Jungfraubahnen im Berner Oberland: Schnell zurück zum Massentourismus;https://www.zeit.de/2021/51/jungfraubahnen-bern-oberland-kritik-tourismus-asien;Wer falsch fragt, fliegt;13.12.2021
1685297219-350;https://www.zeit.de/suche/index?q=Klimawandel+&type=article&p=166;Kohlekraftwerke: Wir schalten ab, sie heizen hoch;https://www.zeit.de/wirtschaft/2021-12/kohlekraftwerke-co2-emissionen-kohlestrom-klimawandel;Wir schalten ab, sie heizen hoch;13.12.2021
1685297239-351;https://www.zeit.de/suche/index?q=Klimawandel+&type=article&p=165;Skigebiete im Klimawandel: Frau Holle auf Speed;https://www.zeit.de/2021/51/skigebiete-klimawandel-tourismus-wintersport-alpen;Frau Holle auf Speed;13.12.2021
1685297242-352;https://www.zeit.de/suche/index?q=Klimawandel+&type=article&p=165;Energiespeichertechnologie: Batterien aus Stein;https://www.zeit.de/2021/51/energiespeicher-technologie-unterirdisch-usa-quidnet;Batterien aus Stein;13.12.2021
1685297245-353;https://www.zeit.de/suche/index?q=Klimawandel+&type=article&p=165;"Minouche Shafik: ""Das Armutsrisiko wandert von den Alten zu den Jungen""";https://www.zeit.de/2021/51/minouche-shafik-gesellschaftsvertrag-philosophie;Was schulden wir unseren Enkeln?;08.12.2021
1685297248-354;https://www.zeit.de/suche/index?q=Klimawandel+&type=article&p=165;Internationaler Appell: Nobelpreisträger fordern ein Ende des Wettrüstens;https://www.zeit.de/wissen/2021-12/nobelpreistraeger-appell-wettruesten-weltweit-geld;Nobelpreisträger fordern ein Ende des Wettrüstens;14.12.2021
1685297251-355;https://www.zeit.de/suche/index?q=Klimawandel+&type=article&p=165;Demokratie und Autokratie: Die Welt ist mehr als zwei Lager;https://www.zeit.de/politik/ausland/2021-12/demokratie-autokratie-joe-biden-gipfel-russland-china-5v8;;14.12.2021
1685297254-356;https://www.zeit.de/suche/index?q=Klimawandel+&type=article&p=165;Erderwärmung: Temperaturrekord von 38 Grad in der Arktis bestätigt;https://www.zeit.de/wissen/umwelt/2021-12/arktis-hitzerekord-erderwaermung-klimawandel;Temperaturrekord von 38 Grad in der Arktis bestätigt;14.12.2021
1685297283-358;https://www.zeit.de/suche/index?q=Klimawandel+&type=article&p=165;Nachrichtenpodcast: Warum ist gerade hier der Corona-Widerstand so groß?;https://www.zeit.de/politik/2021-12/corona-proteste-niederlande-urk-nachrichtenpodcast;Warum ist gerade hier der Corona-Widerstand so groß?;15.12.2021
1685297287-359;https://www.zeit.de/suche/index?q=Klimawandel+&type=article&p=165;Insektenforschung: Sie singen, stechen, stinken;https://www.zeit.de/2021/48/insektenforschung-artenvielfalt-biodiversitaet-hamburg;Sie singen, stechen,  stinken;14.12.2021
1685297290-360;https://www.zeit.de/suche/index?q=Klimawandel+&type=article&p=165;"Ottmar Edenhofer: ""Es wird nie wieder so billig wie heute""";https://www.zeit.de/2021/51/ottmar-edenhofer-klimaoekonom-klimawende-kosten;Es kostet nicht die Welt, den Planeten zu retten;08.12.2021
1685297296-361;https://www.zeit.de/suche/index?q=Klimawandel+&type=article&p=164;"Ostsee im Klimawandel: ""Heringe mögen kein warmes Wasser""";https://www.zeit.de/2021/51/ostsee-klimawandel-fische-wassertemperatur-fischer;Heringe mögen kein warmes Wasser;08.12.2021
1685297299-362;https://www.zeit.de/suche/index?q=Klimawandel+&type=article&p=164;Insektenarten: Sie singen, stechen, stinken: Hamburgs neue Bewohner;https://www.zeit.de/hamburg/2021-12/elbvertiefung-15-12-2021;Sie singen, stechen, stinken: Hamburgs neue Bewohner;15.12.2021
