web-scraper-order;web-scraper-start-url;URL;URL-href;Title;Date
1685136163-4185;https://www.zeit.de/suche/index?q=Arbeitsmarkt&type=article&p=59;Corona-Regeln: Mehrere Bundesländer setzen verschärfte Pandemiemaßnahmen um;https://www.zeit.de/politik/deutschland/2021-12/corona-regeln-verschaerfung-bundeslaender-proteste;Mehrere Bundesländer setzen verschärfte Pandemiemaßnahmen um;27.12.2021
1685136165-4186;https://www.zeit.de/suche/index?q=Arbeitsmarkt&type=article&p=59;Brexit: Versprechen nicht gehalten;https://www.zeit.de/politik/ausland/2021-12/brexit-grossbritannien-ein-jahr-eu-austritt;Versprechen nicht gehalten;28.12.2021
1685136168-4187;https://www.zeit.de/suche/index?q=Arbeitsmarkt&type=article&p=59;"Robert Habeck: ""Es wird vielleicht auch Zorn geben""";https://www.zeit.de/2022/01/robert-habeck-gruene-klimaschutz-windraeder-klimaneutralitaet;Es wird vielleicht auch Zorn geben;29.12.2021
1685136171-4188;https://www.zeit.de/suche/index?q=Arbeitsmarkt&type=article&p=59;"Iris Bohnet: ""Dass Leistung entscheidend für die Karriere ist, ist ein Mythos""";https://www.zeit.de/arbeit/2021-12/iris-bohnet-geschlechtergerechtigkeit-arbeitsmarkt-paritaet-interview;Dass Leistung entscheidend für die Karriere ist, ist ein Mythos;03.01.2022
1685136177-4189;https://www.zeit.de/suche/index?q=Arbeitsmarkt&type=article&p=58;Bundesagentur für Arbeit: Zahl der Arbeitslosen im Dezember leicht gestiegen;https://www.zeit.de/wirtschaft/2022-01/arbeitslosigkeit-deutschland-dezember-agentur-fuer-arbeit;Zahl der Arbeitslosen im Dezember leicht gestiegen;04.01.2022
1685136180-4190;https://www.zeit.de/suche/index?q=Arbeitsmarkt&type=article&p=58;Elterngeld: Eltern sind doch beide;https://www.zeit.de/2022/02/elterngeld-babypause-vaeter-familienpolitik;Im Ernst?;06.01.2022
1685136183-4191;https://www.zeit.de/suche/index?q=Arbeitsmarkt&type=article&p=58;"Sven Lehmann: ""Queerfeindlichkeit gibt es auch im Bildungsbürgertum""";https://www.zeit.de/politik/deutschland/2022-01/sven-lehmann-queer-beauftragter-ampelkoalition-queerpolitik;Queerfeindlichkeit gibt es auch im Bildungsbürgertum;09.01.2022
1685136187-4192;https://www.zeit.de/suche/index?q=Arbeitsmarkt&type=article&p=58;Omikron: Chaos in Amerikas Schulen;https://www.zeit.de/politik/ausland/2022-01/omikron-usa-chaos-schulen-unterricht-ausfaelle;;10.01.2022
1685136190-4193;https://www.zeit.de/suche/index?q=Arbeitsmarkt&type=article&p=58;"Anthony Fauci : ""Omikron wird letztlich fast jeden finden""";https://www.zeit.de/wissen/2022-01/anthony-fauci-us-immunologe-omikron-verbreitung-corona-infektion;Omikron wird letztlich fast jeden finden;12.01.2022
1685136192-4194;https://www.zeit.de/suche/index?q=Arbeitsmarkt&type=article&p=58;Verbraucherpreise: Inflation in den USA auf höchstem Stand seit 1982;https://www.zeit.de/wirtschaft/2022-01/inflation-usa-verbraucherpreise-hoechststand;Inflation in den USA steigt auf höchsten Stand seit 1982;12.01.2022
1685136195-4195;https://www.zeit.de/suche/index?q=Arbeitsmarkt&type=article&p=58;"Altersvorsorge: Heil verspricht trotz geringerer Rentenerhöhung ""kräftigen"" Anstieg";https://www.zeit.de/politik/deutschland/2022-01/altersvorsorge-hubertus-heil-rentenerhoehung;"Heil verspricht trotz geringerer Rentenerhöhung ""kräftigen"" Anstieg";13.01.2022
1685136201-4197;https://www.zeit.de/suche/index?q=Arbeitsmarkt&type=article&p=58;Arbeit: Lohnlücke zwischen Ost und West schwindet nur langsam;https://www.zeit.de/wirtschaft/2022-01/arbeit-loehne-westdeutschland-ostdeutschland-lohnluecke;Lohnlücke zwischen Ost und West schwindet nur langsam;14.01.2022
1685136204-4198;https://www.zeit.de/suche/index?q=Arbeitsmarkt&type=article&p=58;Finanzpolitik: Heizt der Staat die Inflation an?;https://www.zeit.de/2022/03/inflation-hans-werner-sinn-philippa-sigl-gloeckner;Heizt der Staat die Inflation an?;12.01.2022
1685136210-4199;https://www.zeit.de/suche/index?q=Arbeitsmarkt&type=article&p=57;"Projektmanager: ""Unternehmensberatung muss ja nicht automatisch böse sein""";https://www.zeit.de/arbeit/2022-01/projektmanager-unternehmensberatung-trainee-kontoauszug;Unternehmensberatung muss ja nicht automatisch böse sein;16.01.2022
1685136213-4200;https://www.zeit.de/suche/index?q=Arbeitsmarkt&type=article&p=57;Fachkräftemangel: Wenn die Babyboomer in Rente gehen, beginnen die Probleme;https://www.zeit.de/wirtschaft/2022-01/fachkraeftemangel-demografie-einwanderung-daten;Wenn die Babyboomer in Rente gehen, beginnen die Probleme;17.01.2022
1685136216-4201;https://www.zeit.de/suche/index?q=Arbeitsmarkt&type=article&p=57;Arbeitslosigkeit in China: Gesucht: Beamtenjob;https://www.zeit.de/kultur/2022-01/arbeitslosigkeit-china-akademiker-oeffentlicher-dienst;Gesucht: Beamtenjob;18.01.2022
1685136219-4202;https://www.zeit.de/suche/index?q=Arbeitsmarkt&type=article&p=57;SPD-Politikerin: Andrea Nahles soll Chefin der Bundesagentur für Arbeit werden;https://www.zeit.de/politik/deutschland/2022-01/andrea-nahles-soll-chefin-der-bundesagentur-fuer-arbeit-werden;Andrea Nahles soll Chefin der Bundesagentur für Arbeit werden;25.01.2022
1685136223-4203;https://www.zeit.de/suche/index?q=Arbeitsmarkt&type=article&p=57;Jahreswirtschaftsbericht 2022: Regierung erwartet langsame Konjunkturerholung bei hoher Inflation;https://www.zeit.de/wirtschaft/2022-01/jahreswirtschfaftsbericht-2022-robert-habeck-bip;Regierung erwartet langsame Konjunkturerholung bei hoher Inflation;26.01.2022
1685136226-4204;https://www.zeit.de/suche/index?q=Arbeitsmarkt&type=article&p=57;Transfeindlichkeit: Ein Feminismus, der trans Frauen ausschließt, ist kein Feminismus;https://www.zeit.de/zett/queeres-leben/2022-01/transfeindlichkeit-tessa-ganserer-frauenquote-feminismus;Ein Feminismus, der trans Frauen ausschließt, ist kein Feminismus;26.01.2022
1685136230-4205;https://www.zeit.de/suche/index?q=Arbeitsmarkt&type=article&p=57;Inflation: US-Notenbank Fed kündigt Leitzinserhöhung an;https://www.zeit.de/wirtschaft/2022-01/inflation-fed-leitzins-wirtschaft;US-Notenbank Fed kündigt Leitzinserhöhung an;26.01.2022
1685136233-4206;https://www.zeit.de/suche/index?q=Arbeitsmarkt&type=article&p=57;Ricarda Lang: Die Störenfriedin;https://www.zeit.de/2022/05/ricarda-lang-gruene-vorsitzende;Die Störenfriedin;26.01.2022
1685136236-4207;https://www.zeit.de/suche/index?q=Arbeitsmarkt&type=article&p=57;Hubertus Heil: Verdienstgrenze für Minijobs steigt von 450 auf 520 Euro;https://www.zeit.de/politik/deutschland/2022-01/minijob-grenze-520-euro-hubertus-heil-mindestlohn;Verdienstgrenze für Minijobs steigt von 450 auf 520 Euro;29.01.2022
1685136249-4208;https://www.zeit.de/suche/index?q=Arbeitsmarkt&type=article&p=57;Bundesagentur für Arbeit: Arbeitgeber könnten bei Impfpflicht ungeimpfte Bewerber ablehnen;https://www.zeit.de/politik/deutschland/2022-01/bundesagentur-fuer-arbeit-arbeitgeber-impfflicht-2g-detlef-scheele;Arbeitgeber könnten bei Impfpflicht ungeimpfte Bewerber ablehnen;30.01.2022
1685136259-4210;https://www.zeit.de/suche/index?q=Arbeitsmarkt&type=article&p=56;Arbeitsmarkt und Corona: Mehr Arbeit, mehr Armut;https://www.zeit.de/wirtschaft/2022-01/soziale-ungleichheit-corona-armut-reichtum;Mehr Arbeit, mehr Armut;01.02.2022
1685136262-4211;https://www.zeit.de/suche/index?q=Arbeitsmarkt&type=article&p=56;Arbeitsmarkt: Arbeitsmarkt erholt sich trotz Pandemie;https://www.zeit.de/wirtschaft/2022-02/arbeitsmarkt-bundesagentur-fuer-arbeit-arbeitslosigkeit;Arbeitsmarkt erholt sich trotz Pandemie;01.02.2022
1685136265-4212;https://www.zeit.de/suche/index?q=Arbeitsmarkt&type=article&p=56;Nachrichtenpodcast: Warum ein genauer Blick auf die guten Arbeitslosenzahlen lohnt;https://www.zeit.de/politik/2022-02/arbeitsmarkt-pandemie-armut-nachrichtenpodcast;Warum ein genauer Blick auf die guten Arbeitslosenzahlen lohnt;01.02.2022
1685136268-4213;https://www.zeit.de/suche/index?q=Arbeitsmarkt&type=article&p=56;Arbeitsmarkt: Die Ampel-Koalition vergrößert das Minijob-Problem;https://www.zeit.de/wirtschaft/2022-01/minijob-ampel-koalition-arbeitsmarkt-mindestlohn-reform;;04.02.2022
1685136272-4214;https://www.zeit.de/suche/index?q=Arbeitsmarkt&type=article&p=56;Was jetzt?-Newsletter: Nur gute Nachrichten und Inspirierendes zum Wochenende;https://www.zeit.de/newsletter/was-jetzt/2022-02/nur-gute-nachrichten-2022-02-05;Nur gute Nachrichten und Inspirierendes zum Wochenende;05.02.2022
1685136275-4215;https://www.zeit.de/suche/index?q=Arbeitsmarkt&type=article&p=56;Großbritannien: Der Premier, ein Lügner;https://www.zeit.de/politik/ausland/2022-02/grossbritannien-boris-johnson-partygate-affaere-luegen;Der Premier, ein Lügner;07.02.2022
1685136279-4216;https://www.zeit.de/suche/index?q=Arbeitsmarkt&type=article&p=56;"Stephanie Aeffner: ""Behinderung wird in der Arbeitswelt noch immer als Makel gesehen""";https://www.zeit.de/politik/deutschland/2022-02/stephanie-aeffner-gruene-behindertenpolitik-inklusion;Behinderung wird in der Arbeitswelt noch immer als Makel gesehen;08.02.2022
1685136285-4218;https://www.zeit.de/suche/index?q=Arbeitsmarkt&type=article&p=56;"Joachim Nagel zur Inflation: ""Die Inflation treibt mich um""";https://www.zeit.de/2022/07/joachim-nagel-infation-energiepreise-geldpolitik;Die Inflation treibt mich um;09.02.2022
1685136292-4219;https://www.zeit.de/suche/index?q=Arbeitsmarkt&type=article&p=55;"Mindestlohn: ""Für effektive Armutsbekämpfung quasi nur Homöopathie""";https://www.zeit.de/wirtschaft/2022-02/mindestlohn-erhoehung-arbeitsmarkt-wirtschaft-arbeitgeber-auswirkungen;Für effektive Armutsbekämpfung quasi nur Homöopathie;09.02.2022
1685136295-4220;https://www.zeit.de/suche/index?q=Arbeitsmarkt&type=article&p=55;Automatisierung im Arbeitsmarkt: Mensch gegen Maschine;https://www.zeit.de/2022/07/automatisierung-arbeitsmarkt-lkw-taxi;Mensch gegen Maschine;09.02.2022
1685136298-4221;https://www.zeit.de/suche/index?q=Arbeitsmarkt&type=article&p=55;Langzeitarbeitslosigkeit: Ein Doktor stockt auf;https://www.zeit.de/arbeit/2022-02/langzeitarbeitslosigkeit-akademiker-doktortitel-hartz-iv;Ein Doktor stockt auf;12.02.2022
1685136301-4222;https://www.zeit.de/suche/index?q=Arbeitsmarkt&type=article&p=55;"Schwarzarbeit: ""Wenn Schwarzarbeit einfach wegfallen würde, hätten wir ein Problem""";https://www.zeit.de/arbeit/2022-01/schwarzarbeit-beschaeftigung-putzkraft-zuschuss;Wenn Schwarzarbeit einfach wegfallen würde, hätten wir ein Problem;14.02.2022
1685136304-4223;https://www.zeit.de/suche/index?q=Arbeitsmarkt&type=article&p=55;Fachkräftemangel: Zum Sterben fehlt bald das Personal;https://www.zeit.de/wirtschaft/2022-02/fachkraeftemangel-mangelberufe-engpassberufe-arbeitsmarkt;Zum Sterben fehlt bald das Personal;15.02.2022
1685136307-4224;https://www.zeit.de/suche/index?q=Arbeitsmarkt&type=article&p=55;Verbraucherpreise: Inflation in Großbritannien steigt auf 30-Jahre-Hoch;https://www.zeit.de/wirtschaft/2022-02/inflation-grossbritannien-hoechststand-verbraucherpreise-energiepreis;Inflation in Großbritannien steigt auf 30-Jahre-Hoch;16.02.2022
1685136310-4225;https://www.zeit.de/suche/index?q=Arbeitsmarkt&type=article&p=55;Arbeitsbedingungen in Behindertenwerkstätten: Fair ist anders;https://www.zeit.de/arbeit/2022-02/menschen-behinderung-werkstaetten-arbeitsbedingungen-fairtrade-standards;Fair ist anders;16.02.2022
1685136314-4226;https://www.zeit.de/suche/index?q=Arbeitsmarkt&type=article&p=55;ifo Institut: Gewalt durch Fußballfans kostet pro Jahr 44 Millionen Euro;https://www.zeit.de/gesellschaft/2022-02/fussballfans-gewalt-kosten-ifo-institut;Gewalt durch Fußballfans kostet pro Jahr 44 Millionen Euro;16.02.2022
1685136317-4227;https://www.zeit.de/suche/index?q=Arbeitsmarkt&type=article&p=55;"Inklusion in der Schweiz: ""Wir wollen nicht länger auf unsere Rechte warten""";https://www.zeit.de/2022/08/inklusion-schweiz-behinderung-selbstbestimmung;Wir sind keine hilflosen Geschöpfe!;17.02.2022
1685136320-4228;https://www.zeit.de/suche/index?q=Arbeitsmarkt&type=article&p=55;Arbeitsmarkt: Forscher sehen Deutschland als europaweites Vorbild beim Mindestlohn;https://www.zeit.de/wirtschaft/2022-02/arbeitsmarkt-mindestlohnbericht-anhebung-eu-vorbildrolle-wsi;Forscher sehen Deutschland als europaweites Vorbild beim Mindestlohn;17.02.2022
1685136326-4229;https://www.zeit.de/suche/index?q=Arbeitsmarkt&type=article&p=54;Corona-Sonderregelung: Bundestag verlängert erleichterten Zugang zum Kurzarbeitergeld;https://www.zeit.de/politik/deutschland/2022-02/corona-sonderregelung-kurzarbeitergeld-bundestag-verlaengerung;Bundestag verlängert erleichterten Zugang zum Kurzarbeitergeld;18.02.2022
1685136329-4230;https://www.zeit.de/suche/index?q=Arbeitsmarkt&type=article&p=54;Südkorea: Grundeinkommen für Einsteiger;https://www.zeit.de/2022/08/suedkorea-praesidentschaftswahl-kapitalismus-sozialstaat-lee-jae-myung;Grundeinkommen für Einsteiger;16.02.2022
1685136332-4231;https://www.zeit.de/suche/index?q=Arbeitsmarkt&type=article&p=54;Rente: Robert Habeck will freiwilliges späteres Renteneintrittsalter;https://www.zeit.de/politik/deutschland/2022-02/rente-robert-habeck-hoeheres-renteneintrittsalter;Robert Habeck will freiwilliges späteres Renteneintrittsalter;21.02.2022
1685136349-4232;https://www.zeit.de/suche/index?q=Arbeitsmarkt&type=article&p=54;"Geld in der Beziehung : ""Er sollte zu Hause bleiben, mir war der Job wichtig""";https://www.zeit.de/zett/liebe-sex/2022-02/geld-beziehung-gehalt-kinder;Er sollte zu Hause bleiben, mir war der Job wichtig;22.02.2022
1685136352-4233;https://www.zeit.de/suche/index?q=Arbeitsmarkt&type=article&p=54;Polnisch-ukrainische Grenze: Polen erwartet die Geflüchteten;https://www.zeit.de/politik/ausland/2022-02/polen-ukraine-grenze-przemysl-fluechtlinge-vorbereitungen;Polen erwartet die Geflüchteten;23.02.2022
1685136355-4234;https://www.zeit.de/suche/index?q=Arbeitsmarkt&type=article&p=54;Polarisierte Gesellschaft: Lauter kleine Risse, tausendfach;https://www.zeit.de/2022/09/polarisierte-gesellschaft-spaltung-meinung-corona;Der Spalt;23.02.2022
1685136360-4235;https://www.zeit.de/suche/index?q=Arbeitsmarkt&type=article&p=54;Gleichstellung: Das bisschen Haushalt;https://www.zeit.de/wirtschaft/2022-02/gleichstellung-frau-mann-gender-pay-gap-care-gap-gleichberechtigung;Das bisschen Haushalt;01.03.2022
1685136362-4236;https://www.zeit.de/suche/index?q=Arbeitsmarkt&type=article&p=54;USA: We call it Sinnkrise;https://www.zeit.de/politik/ausland/2022-03/usa-joe-biden-lage-nation-oekonomie-arbeitslosigkeit-opioidkrise;We call it Sinnkrise;01.03.2022
1685136366-4237;https://www.zeit.de/suche/index?q=Arbeitsmarkt&type=article&p=54;Bundesagentur für Arbeit: Zahl der Arbeitslosen sinkt im Februar um 34.000;https://www.zeit.de/wirtschaft/2022-03/bundesagentur-arbeit-arbeitslosigkeit-deutschland-februar-2022;Zahl der Arbeitslosen sinkt im Februar um 34.000;02.03.2022
1685136369-4238;https://www.zeit.de/suche/index?q=Arbeitsmarkt&type=article&p=54;Flucht: Guter Flüchtling, schlechter Flüchtling;https://www.zeit.de/zett/politik/2022-03/rassismus-ukraine-krieg-fluechtlinge-migration;Guter Flüchtling, schlechter Flüchtling;04.03.2022
1685136375-4239;https://www.zeit.de/suche/index?q=Arbeitsmarkt&type=article&p=53;Flucht aus der Ukraine: So nimmt die EU die ukrainischen Flüchtlinge auf;https://www.zeit.de/politik/2022-03/flucht-ukraine-asyl-deutschland-eu-faq;So werden die ukrainischen Flüchtlinge in der EU aufgenommen;04.03.2022
1685136378-4240;https://www.zeit.de/suche/index?q=Arbeitsmarkt&type=article&p=53;Flucht aus der Ukraine : Bisher mindestens 18.000 Kriegsgeflüchtete in Deutschland angekommen;https://www.zeit.de/politik/ausland/2022-03/ukraine-krieg-flucht-deutschland-anne-spiegel;Bisher mindestens 18.000 Kriegsgeflüchtete in Deutschland angekommen;04.03.2022
1685136382-4241;https://www.zeit.de/suche/index?q=Arbeitsmarkt&type=article&p=53;"Arbeitsmarkt: ""Studien zeigen, dass lesbische Frauen lukrativere Berufe wählen""";https://www.zeit.de/arbeit/2022-03/arbeitsmarkt-gay-wage-gap-queer-gehaltsunterschiede-interview;Studien zeigen, dass lesbische Frauen lukrativere Berufe wählen;07.03.2022
1685136385-4242;https://www.zeit.de/suche/index?q=Arbeitsmarkt&type=article&p=53;Amnesty International: Frauenrechte haben sich im vergangenen Jahr deutlich verschlechtert;https://www.zeit.de/gesellschaft/2022-03/frauenrechte-amnesty-international-taliban-coronavirus-ostukraine-agnes-callamard-bericht;Frauenrechte haben sich im vergangenen Jahr deutlich verschlechtert;08.03.2022
1685136388-4243;https://www.zeit.de/suche/index?q=Arbeitsmarkt&type=article&p=53;"Gender-Pay-Gap: ""Man fragte mich, ob ich noch andere Lasten außer meine Tochter hätte""";https://www.zeit.de/arbeit/2022-03/gender-pay-gap-rumaenien-luxemburg-italien;Man fragte mich, ob ich noch andere Lasten außer meine Tochter hätte;08.03.2022
1685136391-4244;https://www.zeit.de/suche/index?q=Arbeitsmarkt&type=article&p=53;Rente: Zahl der Rentner in Hartz IV erreicht Höchststand;https://www.zeit.de/politik/2022-03/rente-hartz-iv-altersarmut-deutschland-rekordstand;Zahl der Rentner in Hartz IV erreicht Höchststand;08.03.2022
1685136394-4245;https://www.zeit.de/suche/index?q=Arbeitsmarkt&type=article&p=53;"Geflüchtete aus der Ukraine: ""Die Leute stehen plötzlich einfach da""";https://www.zeit.de/politik/deutschland/2022-03/gefluechtete-ukraine-aufnahme-eu-bundesregierung;Die Leute stehen plötzlich einfach da;08.03.2022
1685136397-4246;https://www.zeit.de/suche/index?q=Arbeitsmarkt&type=article&p=53;Russland: Britischer Premier wegen Nähe zu Evgeny Lebedev unter Druck;https://www.zeit.de/politik/ausland/2022-03/ukraine-krieg-boris-johnson-evgeny-lebedev;Britischer Premier wegen Nähe zu Evgeny Lebedev unter Druck;13.03.2022
1685136400-4247;https://www.zeit.de/suche/index?q=Arbeitsmarkt&type=article&p=53;Importstopp für russisches Gas: Das Zaudern kostet viel mehr;https://www.zeit.de/wirtschaft/2022-03/importstopp-gas-russland-ukraine-energie;Das Zaudern kostet viel mehr;14.03.2022
1685136404-4248;https://www.zeit.de/suche/index?q=Arbeitsmarkt&type=article&p=53;Mücken in Hamburg : Der Klimawandel bringt neue Viren nach Hamburg;https://www.zeit.de/hamburg/2022-03/elbvertiefung-15-03-2022;Der Klimawandel bringt neue Viren nach Hamburg;15.03.2022
1685136410-4249;https://www.zeit.de/suche/index?q=Arbeitsmarkt&type=article&p=52;"Joachim Stamp: ""Wir suchen nach den richtig großen Hallen""";https://www.zeit.de/politik/deutschland/2022-03/joachim-stamp-russland-ukraine-krieg-gefluechtete-nordrhein-westfalen-interview;Schaffen Sie das, Herr Stamp?;16.03.2022
1685136413-4250;https://www.zeit.de/suche/index?q=Arbeitsmarkt&type=article&p=52;Kalter Krieg und die Schweiz: Der Feind aus Moskau ist zurück;https://www.zeit.de/2022/12/schweiz-kalter-krieg-russland-ukraine;Kalter Krieg und die Schweiz;16.03.2022
1685136416-4251;https://www.zeit.de/suche/index?q=Arbeitsmarkt&type=article&p=52;Joachim Stamp: Schaffen Sie das, Herr Stamp?;https://www.zeit.de/2022/12/joachim-stamp-nrw-migrationsminister-ukraine-fluechtlinge;Schaffen Sie das, Herr Stamp?;16.03.2022
1685136419-4252;https://www.zeit.de/suche/index?q=Arbeitsmarkt&type=article&p=52;Geldpolitik: US-Notenbank erhöht Leitzins erstmals in Corona-Pandemie;https://www.zeit.de/wirtschaft/2022-03/us-notenbank-fed-inflation-leitzins-erhoehung-geldpolitik;US-Notenbank erhöht Leitzins erstmals in Corona-Pandemie;16.03.2022
1685136422-4253;https://www.zeit.de/suche/index?q=Arbeitsmarkt&type=article&p=52;Flüchtlinge aus der Ukraine: Größer als 2015;https://www.zeit.de/2022/12/fluechtlinge-ukraine-krieg-deutschland-logistik;Diesmal besser?;16.03.2022
1685136426-4254;https://www.zeit.de/suche/index?q=Arbeitsmarkt&type=article&p=52;Konjunktur: IfW halbiert Wachstumsprognose für Deutschland;https://www.zeit.de/wirtschaft/2022-03/ifw-prognose-wachstum-deutschland-krieg;IfW halbiert Wachstumsprognose für Deutschland;17.03.2022
1685136429-4255;https://www.zeit.de/suche/index?q=Arbeitsmarkt&type=article&p=52;"Integration von Flüchtlingen: ""Mindestens 50 Prozent der Geflüchteten dürften Akademiker sein""";https://www.zeit.de/arbeit/2022-03/ukraine-russland-krieg-arbeitsmarkt-fluechtlinge-integration-herbert-bruecker-interview;Mindestens 50 Prozent der Geflüchteten dürften Akademiker sein;18.03.2022
1685136432-4256;https://www.zeit.de/suche/index?q=Arbeitsmarkt&type=article&p=52;"Flüchtlingshilfe: ""2015 kamen wir Helfer uns noch wie Störenfriede vor""";https://www.zeit.de/politik/deutschland/2022-03/fluechtlingshilfe-ukraine-krieg-fluechtlingskrise-organisation-infrastruktur;2015 kamen wir Helfer uns noch wie Störenfriede vor;18.03.2022
1685136438-4258;https://www.zeit.de/suche/index?q=Arbeitsmarkt&type=article&p=52;Russische Invasion: Deutschland registriert mehr als 200.000 Geflüchtete aus der Ukraine;https://www.zeit.de/politik/deutschland/2022-03/russland-invasion-ukraine-gefluechtete-deutschland;Deutschland registriert mehr als 200.000 Geflüchtete aus der Ukraine;19.03.2022
1685136444-4259;https://www.zeit.de/suche/index?q=Arbeitsmarkt&type=article&p=51;Antiwork: Sie kündigen in Massen;https://www.zeit.de/wirtschaft/2022-03/anti-work-kuendigungen-usa-arbeitsmarkt-doreen-ford;;21.03.2022
1685136447-4260;https://www.zeit.de/suche/index?q=Arbeitsmarkt&type=article&p=51;"Heiko Maas: ""Die Saarländer können nicht so gut angeben wie andere""";https://www.zeit.de/politik/deutschland/2022-03/heiko-maas-spd-saarland-landtagswahl;Die Saarländer können nicht so gut angeben wie andere;22.03.2022
1685136450-4261;https://www.zeit.de/suche/index?q=Arbeitsmarkt&type=article&p=51;Klasse: Wie wohlhabend sind Sie?;https://www.zeit.de/wirtschaft/2021-02/soziale-ungleichheit-armut-reichtum-schichten-rechner-studie-deutschland;Wie wohlhabend sind Sie?;15.02.2021
1685136454-4262;https://www.zeit.de/suche/index?q=Arbeitsmarkt&type=article&p=51;Flüchtlinge aus der Ukraine: Hubertus Heil fordert rasche Anerkennung ukrainischer Berufsabschlüsse;https://www.zeit.de/arbeit/2022-03/arbeitsminister-heil-integration-ukrainische-fluechtlinge;Hubertus Heil fordert rasche Anerkennung ukrainischer Berufsabschlüsse;25.03.2022
1685136458-4263;https://www.zeit.de/suche/index?q=Arbeitsmarkt&type=article&p=51;Krieg in der Ukraine: Rund 3,7 Millionen Menschen aus der Ukraine geflohen;https://www.zeit.de/politik/2022-03/flucht-aus-ukraine-polen-deutschland;Rund 3,7 Millionen Menschen aus der Ukraine geflohen;26.03.2022
1685136461-4264;https://www.zeit.de/suche/index?q=Arbeitsmarkt&type=article&p=51;Krisenzeiten: Wie bezahlen wir das?;https://www.zeit.de/2022/13/krisen-investition-finanzen-verzicht;Wie bezahlen wir das?;23.03.2022
1685136464-4265;https://www.zeit.de/suche/index?q=Arbeitsmarkt&type=article&p=51;Wahlergebnis im Saarland: Drei Gewissheiten weniger;https://www.zeit.de/politik/2022-03/saarland-landtagswahl-wahlergebnis-spd-cdu;Drei Gewissheiten weniger;27.03.2022
1685136467-4266;https://www.zeit.de/suche/index?q=Arbeitsmarkt&type=article&p=51;Auswanderung: Wo es Menschen aus Deutschland hinzieht;https://www.zeit.de/wirtschaft/2022-03/auswanderung-deutschland-studie-iw-koeln;Wo es Menschen aus Deutschland hinzieht;29.03.2022
1685136470-4267;https://www.zeit.de/suche/index?q=Arbeitsmarkt&type=article&p=51;Ukraine-Überblick: Angriffe bei Kiew und Tschernihiw – neue Offensiven in der Ostukraine;https://www.zeit.de/politik/ausland/2022-03/ukraine-ueberblick-angriffe-kiew-tschernihiw-zusagen-moskau;Angriffe bei Kiew und Tschernihiw – neue Offensiven in der Ostukraine;30.03.2022
1685136473-4268;https://www.zeit.de/suche/index?q=Arbeitsmarkt&type=article&p=51;Bundesagentur für Arbeit: Arbeitslosigkeit in Deutschland im März gesunken;https://www.zeit.de/wirtschaft/2022-03/arbeitslosigkeit-bundesagentur-arbeit-deutschland-maerz;Arbeitslosigkeit in Deutschland im März gesunken;31.03.2022
1685136479-4269;https://www.zeit.de/suche/index?q=Arbeitsmarkt&type=article&p=50;Hilfe für ukrainische Geflüchtete: 500 Anrufe täglich;https://www.zeit.de/2022/14/ukraine-gefluechtete-hilfe-callcenter-hamburg-ehrenamt;500 Anrufe täglich;31.03.2022
1685136482-4270;https://www.zeit.de/suche/index?q=Arbeitsmarkt&type=article&p=50;Gas aus Russland: Was bedeutet der Gasstreit mit Russland für Verbraucher?;https://www.zeit.de/wirtschaft/2022-04/gas-russland-verbraucher-energie-faq;Was bedeutet der Gasstreit mit Russland für Verbraucher?;01.04.2022
1685136499-4271;https://www.zeit.de/suche/index?q=Arbeitsmarkt&type=article&p=50;Schweizer Flüchtlingspolitik: Erst einmal ankommen lassen;https://www.zeit.de/2022/14/schweizer-fluechtlingspolitik-ukraine-arbeitsmarkt-integration;Erst einmal ankommen lassen;01.04.2022
1685136503-4272;https://www.zeit.de/suche/index?q=Arbeitsmarkt&type=article&p=50;Corona-Krise: Zahl der Kurzarbeiter sinkt im März auf 620.000;https://www.zeit.de/arbeit/2022-04/corona-krise-kurzarbeit-zurueckgegangen-anstieg-industrie;Zahl der Kurzarbeiter sinkt im März auf 620.000;04.04.2022
1685136505-4273;https://www.zeit.de/suche/index?q=Arbeitsmarkt&type=article&p=50;Erfüllung im Beruf : Karriere? Nein, danke;https://www.zeit.de/arbeit/2022-04/erfuellung-beruf-karriere-fuehrungsposition-gehalt;Karriere? Nein, danke;04.04.2022
1685136508-4274;https://www.zeit.de/suche/index?q=Arbeitsmarkt&type=article&p=50;"Sebastian Kubon über #IchBinHanna: ""Wir erleben einen Braindrain an den Universitäten""";https://www.zeit.de/hamburg/2022-04/sebastian-kubon-ich-bin-hanna-buch-wissenschaft;Wir erleben einen Braindrain an den Universitäten;04.04.2022
1685136517-4277;https://www.zeit.de/suche/index?q=Arbeitsmarkt&type=article&p=50;Treuhand: Dilettanten am Werk;https://www.zeit.de/2022/15/treuhand-ddr-privatisierung-behoerde;Dilettanten am Werk;06.04.2022
1685136520-4278;https://www.zeit.de/suche/index?q=Arbeitsmarkt&type=article&p=50;Ausbildungsplätze: Weniger besetzte Ausbildungsplätze und weniger Abschlüsse durch Corona;https://www.zeit.de/arbeit/2022-04/ausbildungsplaetze-iab-studie-corona;Weniger besetzte Ausbildungsplätze und weniger Abschlüsse durch Corona;13.04.2022
